Drug,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
NEVIRAPINE,12.403475056689343,12.403475056689343,0.11703703703703683,-0.11703703703703683,0.8617161250864191,17.05,266.30400000000003,252.19199999999998,266.116761068,100,0,0.259040848923194,-0.31847430289572753,0.31847430289572753,0.259040848923194,1.2,2,2.8,16.14955052219292,10.201193707182512,2.3736053607112586,-2.231660272489432,2.4299470055284274,-2.22211634138211,6.114423212087304,0.10228199869188304,3.2711651994369526,2.0018389097081015,708.7697433173414,13.689869965382487,11.12820425447459,11.12820425447459,9.754020195423491,6.766994855590685,6.766994855590685,5.256326351105965,5.256326351105965,3.777533228333562,3.777533228333562,2.6070043736203012,2.6070043736203012,-2.43,110375.65615940165,11.401137803518536,4.030422454929436,1.5916576426488964,116.21205950623377,10.216698334856808,5.817862777835028,5.817862777835028,0,5.907179729351506,0,4.794537184071822,9.967957041894415,0,0,0,43.52793314262446,18.435527972374114,11.250837766380558,4.794537184071822,23.230291559705122,0,9.967957041894415,0,25.807221274690605,10.216698334856808,41.71969133200497,0,0,10.216698334856808,17.323111830353618,0,0,21.91697760039388,0,6.923737199690624,28.763083413317833,30.59278834861098,0,0,0,58.120000000000005,0,4.794537184071822,0,5.907179729351506,17.423155098679985,29.910343790067603,0,18.460054211687762,19.056471336613843,20.184655376751223,0,0,0,23.42349584278156,2.9763888888888888,2.417598261526833,1.399305555555556,5.908469387755101,5.726640211640211,1.9814351851851852,0,0.26666666666666666,20,1,5,1,1,2,1,0,2,2,0,0,4,1,5,3,1,1,0,1,0,0,2.297570090752299,4,2.6512200000000004,76.32520000000002,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
NIFEDIPINE,12.340656651549509,12.340656651549509,0.1275925925925927,-0.9696759259259264,0.5055052971214055,14.88,346.33900000000006,328.19500000000005,346.11648629599995,132,0,0.33597830173148835,-0.46558003067236686,0.46558003067236686,0.33597830173148835,1.04,1.52,1.96,16.62860738626354,9.794652381537624,2.398947305491296,-2.2926806697696036,2.4181837426654367,-2.3186520584714585,5.997152537009518,-0.38520771150232286,2.5932665724561046,2.803490087611988,771.1110283918142,18.723250160202095,14.283454684231268,14.283454684231268,11.82780492029403,7.415124004249607,7.415124004249607,5.434451728861826,5.434451728861826,4.01543539399127,4.01543539399127,2.9639806125237675,2.9639806125237675,-3.1599999999999997,291739.89613473933,18.18259494971491,7.163418786222467,3.232043293699175,143.81370172517111,14.790514511606428,0,0,0,5.687386274683562,11.938610575903697,10.114318268765572,9.589074368143644,0,0,18.19910120538483,13.847474399381248,23.023897186270272,36.20702123767266,23.98611132456141,17.62599685058726,0,5.316788604006331,0,19.76538044554264,14.219595082555067,62.48352572055921,0,0,5.316788604006331,5.687386274683562,0,0,31.081516707276432,19.06280027574374,10.114318268765572,25.328831937239634,46.80575596009664,0,0,0,107.77000000000001,22.77982767088276,19.703392636909218,0,22.39704682651909,11.394078626111666,0,32.418696287939895,19.913841467842857,0,5.316788604006331,9.473725907600098,9.655559334845048,0,35.57659005731922,14.391040406903503,1.1918650793650811,-2.3269831821617526,5.96895667989418,0,3.288860544217687,2.4207777462836986,0.29411764705882354,25,1,8,0,1,1,0,1,0,1,0,0,7,1,8,1,4,0,0,0,0,0,5.209981689802462,2,2.1756,88.40510000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NIMODIPINE,12.90798701233631,12.90798701233631,0.030001049802637958,-0.881995464852608,0.2963419520142686,16.4,418.44600000000014,392.23800000000017,418.174001172,162,0,0.33650582946275304,-0.45980471186544175,0.45980471186544175,0.33650582946275304,1.1333333333333333,1.7666666666666666,2.3333333333333335,16.62864300359721,9.799813114552697,2.383110743426893,-2.304014005786758,2.3980305998228335,-2.3302845091295428,5.9954778702241764,-0.38448413974898826,2.663542062312108,2.602707345966916,902.3708831618353,22.421920772951356,17.68326680625785,17.68326680625785,14.166810215544993,9.468645717606428,9.468645717606428,7.070241172606365,7.070241172606365,4.477906014587669,4.477906014587669,3.2594183685478293,3.2594183685478293,-3.1999999999999997,2673650.2044385825,23.08259406862999,10.017444003939296,5.235354273192112,174.38701541226436,19.527377465406477,6.606881964512918,0,0,5.687386274683562,11.938610575903697,10.114318268765572,9.589074368143644,0,0,12.13273413692322,33.25840029045949,30.636610304312416,34.69827450737882,28.72297427836146,17.62599685058726,0,5.316788604006331,0,39.71682123267219,20.32356147030337,62.48352572055921,0,0,5.316788604006331,5.687386274683562,0,0,43.289449482773044,23.79966322954379,10.114318268765572,39.17630633662088,46.80575596009664,0,0,0,117,22.77982767088276,19.703392636909218,0,36.15132565159623,16.957530117808663,0,25.30889874666236,33.761315867224106,0,5.316788604006331,14.210588861400147,15.59458962650972,0,36.56662156264256,14.321763455615438,1.6535443098267792,-2.134679993911144,5.843378794993153,-0.3817897922483966,7.051902192491118,1.4846698440807804,0.42857142857142855,30,1,9,0,1,1,0,1,0,1,1,0,8,1,9,1,8,0,0,0,0,1,7.707619784938743,2,2.9708000000000014,108.43610000000007,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NITRENDIPINE,12.545534297052154,12.545534297052154,0.13540420026035083,-0.8308796296296299,0.4882471812012686,16.846153846153847,360.36600000000004,340.2060000000001,360.13213635999995,138,0,0.3362394029534943,-0.46558005637521455,0.46558005637521455,0.3362394029534943,1.1923076923076923,1.8076923076923077,2.3461538461538463,16.628471869256945,9.800241315278162,2.3769618403399684,-2.296724651969303,2.395101783368945,-2.3188480538430793,5.9942807535885505,-0.38448384327166835,2.602011450639856,2.6992846838316726,824.7251531476122,19.43035694138864,14.990561465417816,14.990561465417816,12.310968167888422,7.9966745654233975,7.9966745654233975,5.6995111071960185,5.6995111071960185,4.075379088726279,4.075379088726279,3.0052119672434996,3.0052119672434996,-3.1599999999999997,458211.614446228,19.168532498536102,7.814330414517536,3.5842534199841163,150.17864383956768,14.790514511606428,0,0,0,5.687386274683562,11.938610575903697,10.114318268765572,9.589074368143644,0,0,12.13273413692322,26.334663090768867,23.526812763034886,35.70410566090805,23.98611132456141,17.62599685058726,0,5.316788604006331,0,26.689117645233267,13.716679505790452,62.48352572055921,0,0,5.316788604006331,5.687386274683562,0,0,30.578601130511817,19.06280027574374,10.114318268765572,32.25256913693026,46.80575596009664,0,0,0,107.77000000000001,22.77982767088276,19.703392636909218,0,23.44047729933501,16.957530117808663,0,25.30889874666236,26.83757866753348,0,5.316788604006331,9.473725907600098,10.00020494771983,0,35.54115460807831,14.134749972149862,1.7598419259679199,-2.0496631708238837,5.8351566830435875,0,5.206797585514668,1.2384241150163768,0.3333333333333333,26,1,8,0,1,1,0,1,0,1,1,0,7,1,8,1,5,0,0,0,0,1,5.761124865576095,2,2.5657000000000005,93.02210000000004,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OLANZAPINE,5.01073223733938,5.01073223733938,1.0254454837490554,1.0254454837490554,0.8082561901210404,18.09090909090909,312.4420000000001,292.28200000000004,312.14086764,114,0,0.13922095478408814,-0.3534446034064637,0.3534446034064637,0.13922095478408814,1.1363636363636365,1.9090909090909092,2.727272727272727,32.13356976676736,10.184232034824037,2.2473830310930083,-2.3401972676449025,2.38553759040038,-2.468859248192582,7.161561412452733,0.21562287202374358,2.8027953218463653,1.8094067663599598,726.0102103648205,15.104083527755582,12.96506754765806,13.781564128585787,10.703509938206668,7.695893881660363,8.512390462588089,5.96773266937385,7.224055655929022,4.277593083573746,5.243518909862813,3.005959912178927,3.925868780043368,-1.8499999999999999,183740.05011896032,13.788296582061772,5.409294431379946,2.401272703146137,134.63664509956521,15.116608065707286,10.836701762445136,0,0,0,0,0,4.992404732635668,0,11.336785877934735,12.13273413692322,32.17051038775264,31.0561728173516,16.93822404106412,0,33.54826018974699,0,9.799819461700954,4.992404732635668,6.923737199690624,38.543486210333825,40.772434027706346,0,0,5.316788604006331,16.37585452605499,0,11.336785877934735,48.86213685378571,0,6.923737199690624,10.440598685398296,35.32424007494372,0,0,0,30.870000000000005,0,0,0,0,0,43.38941795877469,15.441680662086164,11.336785877934735,0,59.41985259038314,4.992404732635668,0,1.8063756351305953,11.129091028386664,4.776957278281683,3.356908961115311,1.1156481481481482,10.55659549004787,0,6.407959971025447,2.183796821197615,0.35294117647058826,22,1,4,0,2,2,0,1,1,2,0,0,5,1,5,3,0,0,1,1,0,0,3.3902252690709953,4,3.4392200000000033,94.04770000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OXAZEPAM,11.737431342907533,11.737431342907533,0.536064814814815,-1.4339058956916102,0.84572924577293,17.8,286.718,275.63,286.050905272,100,0,0.275713559409008,-0.3641320841769859,0.3641320841769859,0.275713559409008,1.15,1.9,2.65,35.49569135616954,10.005951372365429,2.2346244096889274,-2.095889264671296,2.2630706859055474,-2.2425298421446445,6.315190907096148,-0.12303221007260852,2.580049786534143,2.2315864554820153,698.2746308195045,14.11251969619286,10.37679237717964,11.132721323198096,9.647867045540842,6.070503567811205,6.448468040820432,4.39655708682724,4.832992867299224,3.0277231816101513,3.2628202843978897,2.0951870536449975,2.267290077597865,-2.1699999999999995,48535.8965842803,12.843226647380193,5.074072414162754,2.3090239406052224,120.28169926381122,10.423315998847038,0,0,6.22790117073487,5.907179729351506,0,4.794537184071822,4.992404732635668,0,0,41.932775232540564,18.19910120538483,16.149536297135317,11.399071277454265,9.901064578912528,28.907190897038284,0,0,4.992404732635668,6.22790117073487,5.316788604006331,64.6804728448282,0,0,5.316788604006331,5.687386274683562,0,11.600939890232516,22.953293297697783,4.794537184071822,0,11.126902983393991,53.52334128032855,5.022633313741326,0,0,61.69,12.135080900086376,9.901064578912528,0,0,21.985156082892587,5.563451491696996,0,18.19910120538483,30.33183534230805,10.309193336642,11.600939890232516,0,6.025280629741608,15.848650478710002,12.975129519400351,2.618212711010331,-0.5560152116402113,14.467092212913972,-1.4339058956916102,0,0,0.06666666666666667,20,2,4,0,1,1,1,2,0,2,1,0,3,2,5,1,1,0,0,0,0,1,3.2583731020155917,3,2.4479,78.16950000000003,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PACLITAXEL,15.483795019660388,15.483795019660388,0.0028853439807063896,-2.390958146825491,0.1297861944512451,31.85483870967742,853.918,802.5099999999999,853.330955312,328,0,0.338014232853755,-0.45573692389362364,0.45573692389362364,0.338014232853755,0.8225806451612904,1.403225806451613,1.9516129032258065,16.63726267137175,9.443592633100575,2.7807239828580537,-2.6703099251237514,2.641516956364921,-2.8152203884947427,5.960987193723838,-0.3455531656402182,3.236933708752515,1.3874476640402011,2280.346269552867,44.94021786308,35.2327485165234,35.2327485165234,29.272289927176118,20.47284995832904,20.47284995832904,17.354040301246407,17.354040301246407,13.479855154842259,13.479855154842259,10.182540514539147,10.182540514539147,-5.739999999999999,19536342594936.66,44.3203576455078,16.512845507693864,7.294407711419627,357.88540739081833,44.32068555752869,23.912949974228596,23.592228532845233,0,5.907179729351506,23.877221151807394,19.178148736287287,9.589074368143644,0,0,80.57751215245895,54.82260322506321,37.66755960632704,35.64903718866435,67.77112005795328,35.56764582752384,0,5.316788604006331,16.747886984954953,108.2518072216009,6.606881964512918,118.83206956215372,0,0,5.316788604006331,0,0,0,105.32000992501608,42.86246350528753,16.747886984954953,86.70533611637835,102.14171508706272,0,0,0,221.28999999999996,112.60409521300997,39.292268104881224,4.794537184071822,35.30081563097146,5.563451491696996,13.847474399381248,25.980208536304467,92.71024628938218,0,5.316788604006331,23.684314769000245,30.27238288139993,0,83.45331184567334,40.233952430571534,-7.019085032825359,-6.841158827712651,22.937711636968977,-10.511556872841577,7.974441938765803,0,0.44680851063829785,62,4,15,3,1,4,1,3,0,3,11,2,14,4,15,1,10,2,1,3,0,0,11.804116429774338,7,3.7357000000000036,217.69009999999943,0,3,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,5,0,0,0,4,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRAZIQUANTEL,12.840378480095742,12.840378480095742,0.04975977891156402,0.04975977891156402,0.7993674496203519,25.043478260869566,312.41300000000007,288.221,312.183778008,122,0,0.24228438420799156,-0.3319773237323323,0.3319773237323323,0.24228438420799156,1.0869565217391304,1.8695652173913044,2.6956521739130435,16.164109273778546,9.86530144573396,2.3935271109203753,-2.450188602200147,2.3416174841409405,-2.562698076402737,5.8744297302001245,-0.15161956438247498,2.61272584325217,1.5676188764312609,621.550557109791,15.81119030894213,13.53898641774433,13.53898641774433,11.237183443017885,8.898896264718884,8.898896264718884,7.105438519138773,7.105438519138773,5.718235612403579,5.718235612403579,4.450030145541775,4.450030145541775,-1.8399999999999994,314436.32978371216,14.733395903688434,5.986649116471944,2.642452324809413,137.0008686865595,9.799819461700954,0,0,11.814359458703011,0,0,9.589074368143644,0,0,0,43.52793314262447,30.38936785217202,19.007418857986544,12.586597235060536,9.589074368143644,11.814359458703011,0,9.799819461700954,5.917906046161393,44.56677056670402,19.634269217737724,35.392371257240434,0,0,0,0,0,0,41.24844813814169,16.009895991069655,5.917906046161393,49.272851927172,24.26546827384644,0,0,0,40.620000000000005,0,9.589074368143644,0,30.318862739924942,6.544756405912575,38.64886452054262,17.54772460632,0,15.866186530162565,18.19910120538483,0,0,0,29.222436775636176,0,2.557184744268078,0.46074205299403737,8.416703507798385,6.455969342205814,1.7202969104308394,0,0.5789473684210527,23,0,4,1,2,3,2,1,0,1,1,0,2,0,4,2,1,1,1,2,0,1,3.834942242149901,4,2.5349000000000004,87.75500000000005,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PREDNISONE,13.285741213151928,13.285741213151928,0.02055021425083603,-1.6225814384395734,0.7848332802556961,47.07692307692308,358.43400000000014,332.22600000000006,358.1780239319999,140,0,0.18964182380955794,-0.3884641012481243,0.3884641012481243,0.18964182380955794,1.2692307692307692,2,2.6923076923076925,16.314787872121308,9.464202844168959,2.67612067484626,-2.5628121059515534,2.6550290438381423,-2.601809119918551,6.015786340931342,-0.16837456685358587,2.86203587147837,1.7605370426078075,764.3631263188779,18.90541291500631,15.325914364648549,15.325914364648549,12.170504622625403,9.507196475520397,9.507196475520397,9.015459919213281,9.015459919213281,8.013830304908232,8.013830304908232,6.622466056168253,6.622466056168253,-1.59,715692.1381653671,17.805432845726006,5.458357665377325,2.0144529342647997,152.70859644179959,10.213054789681411,17.991177721861547,11.566489892729878,0,0,0,14.383611552215466,0,0,0,25.496599036284394,49.671138797694596,23.16870860788096,0,24.596666341896878,17.34973483909482,0,0,28.583699077277736,51.55263332499499,6.606881964512918,23.80116485057091,0,0,0,0,0,0,39.77072240427283,14.383611552215466,28.583699077277736,45.95158251401131,23.80116485057091,0,0,0,91.67,28.821158660655104,24.596666341896878,0,35.74102965414007,12.841643245852019,18.414747775921285,0,12.152040213667762,19.92349450621513,0,0,0,0,37.392634627008604,20.462542781720167,-1.8621867257705544,-0.5901749787827069,0,7.823372282529478,3.190478679961679,0,0.6666666666666666,26,2,5,4,0,4,0,0,0,0,6,0,5,2,5,0,2,3,0,3,0,0,3.7380161868780672,4,1.7658,94.04860000000005,0,2,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRIMIDONE,11.986207482993198,11.986207482993198,0.21453396636432354,-1.0699305555555556,0.7116448391760646,18.8125,218.25599999999994,204.14399999999998,218.105527688,84,0,0.24107687820318058,-0.33746571961989924,0.33746571961989924,0.24107687820318058,1.125,1.6875,2.1875,16.167926479755355,9.752414522329179,2.472524234941752,-2.3395633335421198,2.2943441516146748,-2.616114031131274,6.118441333894687,-0.1409914672954202,2.3130142910378164,2.524396870109536,398.28675391292165,11.596011838247808,9.117461489248951,9.117461489248951,7.714379275798965,5.336698845953192,5.336698845953192,3.8134872566213978,3.8134872566213978,3.0700477997819497,3.0700477997819497,2.119740124797372,2.119740124797372,-1.84,5356.941098043583,10.670299983987857,3.9626300355797675,1.3773138680608406,94.037993219651,10.633577208012662,0,5.414990469396779,11.814359458703011,0,0,9.589074368143644,0,0,0,37.255572541998674,11.984273114623004,0,6.6686911888991425,9.589074368143644,11.814359458703011,0,10.633577208012662,0,18.75954929201341,6.6686911888991425,35.89528683400505,0,0,10.633577208012662,0,0,0,18.483050647602152,15.004064837540422,0,18.90801031431363,30.33183534230805,0,0,0,58.2,5.414990469396779,9.589074368143644,0,18.483050647602152,6.4208216229260096,5.563451491696996,0,0,37.255572541998674,10.633577208012662,0,0,0,23.972414965986395,5.36374149659864,-0.3271527777777776,-0.435277777777777,9.16396234882842,0.45305555555555554,2.059256188586546,0,0.3333333333333333,16,2,4,0,1,1,2,1,0,1,0,0,2,2,4,1,2,0,1,1,0,0,2.642653200324787,2,0.5378999999999999,59.56340000000003,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RITONAVIR,13.867316916540332,13.867316916540332,0.06706243300136205,-1.0488532991638573,0.10624046585910331,13.68,720.9620000000001,672.5780000000002,720.3127606359999,268,0,0.4073141084370974,-0.4437652036234549,0.4437652036234549,0.4073141084370974,0.9,1.56,2.14,32.13466401595829,9.927974980551161,2.306639915411906,-2.3037127686230376,2.201805293774219,-2.554381482659737,7.094793898130489,-0.12444634034955622,3.7921793348755144,1.463767068594598,1617.4968237573792,36.0450303486946,29.24353314531864,30.876526307174093,23.977274641433738,16.809050565648974,18.56835618815876,13.04173583848222,14.902314971567558,8.129844994772254,10.077090874431388,5.386474611348263,6.718416169253571,-4.329999999999999,99661659139.94312,38.47159782577355,19.165556143146798,12.21811936765673,302.0583739168022,30.693665891510225,12.648722793660879,0,5.907179729351506,0,12.124354583276487,9.778515705019029,14.57305288909085,0,22.67357175586947,88.35861948337859,36.30727389833341,30.584325200065535,39.77980178182875,24.22700190085622,40.705106068497464,0,30.818232584763884,5.917906046161393,90.25644695931959,7.04767198267719,104.45671816910901,0,0,15.950365812018994,9.589074368143644,0,22.67357175586947,69.28308933808296,35.524681754149384,5.917906046161393,66.73927833664641,77.751116300312475,0,0,0,145.77999999999997,30.3227289461306,19.49013894705617,0,30.883903875289903,25.304305697925987,26.705601868796514,16.23669560878521,30.09184070584238,79.89120785446326,39.76579725329465,4.736862953800049,5.424978507101565,2.9499528922081164,50.97752074868347,23.4906276799991,4.35270225484641,-0.2767656664093323,16.786174487031726,0.8361452993284635,8.282283762480287,1.6763800347301996,0.43243243243243246,50,4,11,0,0,0,4,2,2,4,4,0,9,4,13,2,17,0,0,0,0,0,14.746591360928546,4,5.905200000000005,196.89689999999945,0,1,1,0,0,2,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
RIVAROXABAN,12.236344290930331,12.236344290930331,0.07468235589775918,-0.4735037687914667,0.7792136827945354,19.413793103448278,435.8890000000001,417.7450000000001,435.0655693559999,152,0,0.41431489878227823,-0.44204577978261245,0.44204577978261245,0.41431489878227823,1.1379310344827587,1.8620689655172413,2.5172413793103448,35.4960176123922,10.194181128559698,2.3251869207102605,-2.2679625588296703,2.2568229849047845,-2.41179907150755,7.175002678736824,-0.12527202354124647,3.3218172253213845,1.349612045239759,932.180757191145,20.38010440969447,15.298867197052443,16.871292723998625,14.008040390846983,9.009316530198088,10.203777584135043,6.544515523259657,8.259599624598911,4.620242185705022,5.850162309235637,3.1721928413280787,4.13166339184211,-2.6199999999999997,5913219.991870201,19.685862339495472,8.399184390047482,4.364459706287882,175.48612982852504,19.690424242456906,12.71084835226122,0,0,11.814359458703011,6.093240070938415,14.48898409899412,4.794537184071822,0,11.336785877934735,11.600939890232516,36.39820241076966,17.9195289552797,28.909870985784995,23.85733745981556,52.2200978471758,0,5.316788604006331,0,6.103966387748303,42.64785260846451,45.611678620216594,0,0,15.116608065707286,16.169309733438947,0,22.93772576816725,56.85959906415329,14.268263091671919,0,9.671684377773122,36.39820241076966,4.336329015745631,0,0,88.18,12.197206458686718,14.383611552215466,0,24.965997829128504,34.59725726046857,5.687386274683562,16.23669560878521,41.29811214162014,0,5.316788604006331,21.074665797832616,11.026903436295207,7.029988608909025,39.94625965068371,2.756728424003302,1.422555410017046,-0.344123914944344,10.437989817724882,-0.9296317917024985,1.5977748034581243,0,0.3157894736842105,29,1,8,0,2,2,3,1,1,2,1,0,6,1,10,3,5,0,2,2,0,0,5.701558195397033,4,2.5199000000000007,108.89120000000001,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
