Supplementary Table 8. In Vitro-to-In Vivo Extrapolation Input and Output,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,CASRN,MW,Raw.Experimental.Percentage.Unbound,Entered.Experimental.Percentage.Unbound,Fub,source_PPB,Renal_Clearance,Met_Stab,Met_Stab_entered,r2,p.val,Concentration..uM.,Css_lower_5th_perc.mg.L.,Css_median_perc.mg.L.,Css_upper_95th_perc.mg.L.,Css_lower_5th_perc.uM.,Css_median_perc.uM.,Css_upper_95th_perc.uM.,Assay,AC50,Lower.Oral.Equivalent(mg/kg),Median.Oral.Equivalent(mg/kg),Upper.Oral.Equivalent(mg/kg),,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_GPCR_hDRD1,7.1,0.512583525,1.154919578,2.124293382,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_GPCR_hDRD2s,43,3.104379094,6.994583361,12.86543879,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_GPCR_hDRD4.4,20,1.443897253,3.253294586,5.983925021,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_GPCR_hM1,21,1.516092116,3.415959316,6.283121272,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_GPCR_hM2,39,2.815599644,6.343924444,11.66865379,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_GPCR_hM3,23,1.660481841,3.741288774,6.881513774,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_GPCR_hM4,21,1.516092116,3.415959316,6.283121272,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_GPCR_hM5,16,1.155117802,2.602635669,4.787140017,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_GPCR_hNK2,11,0.794143489,1.789312023,3.291158761,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_GPCR_hOpiate_D1,15,1.08292294,2.43997094,4.487943766,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_GPCR_hOpiate_mu,11,0.794143489,1.789312023,3.291158761,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_GPCR_mCCKAPeripheral,14,1.010728077,2.277306211,4.188747515,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_GPCR_rAdra1_NonSelective,39,2.815599644,6.343924444,11.66865379,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_IC_rCaBTZCHL,48,3.465353407,7.807907008,14.36142005,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_IC_rCaDHPRCh_L,25,1.804871566,4.066618233,7.479906276,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,16.1086,16.1086,0.347922712,0.02640189,1,1.755231428,3.22759521,7.292152691,3.234237022,5.947254449,13.43671827,NVS_LGIC_rGlyRStrySens,4.3,0.320018617,0.723022705,1.329525316,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_NR_hGR,35,2.526820193,5.693265526,10.47186879,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_NR_hPXR,6.4,0.462047121,1.041054268,1.914856007,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_TR_gDAT,8.8,0.635314791,1.431449618,2.632927009,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_TR_hDAT,7,0.505364039,1.138653105,2.094373757,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,16.1086,16.1086,0.347922712,0.02640189,1,1.755231428,3.22759521,7.292152691,3.234237022,5.947254449,13.43671827,NVS_TR_hNET,3.4,0.253037976,0.571692372,1.051252576,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_TR_hSERT,22,1.588286978,3.578624045,6.582317523,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,NVS_TR_rVMAT2,9.7,0.700290168,1.577847874,2.902203635,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,Solidus_AllEnzyme,352,25.41259165,57.25798472,105.3170804,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,Solidus_NoEnzyme,95,6.858511952,15.45314929,28.42364385,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,Solidus_P450,145,10.46825509,23.58638575,43.3834564,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,15.5679,15.5679,0.97410728,4.02E-14,10,1.81387099,3.336331129,7.517202473,3.342287868,6.147614201,13.8514011,Solidus_PhaseII,397,28.66136047,64.57789754,118.7809117,,
"Milbemectin (A mixture of >=70% Milbemcin A4, & <=30% Milbemycin A3)",51596-11-3,542.7034,0,0.5,0.005,D,0.0335,16.1086,16.1086,0.347922712,0.02640189,1,1.755231428,3.22759521,7.292152691,3.234237022,5.947254449,13.43671827,ATG_PXRE_CIS,1.8,0.133961282,0.302660667,0.556545481,,
Molinate,2212-67-1,187.303,9.7145,9.7145,0.097145,E,0.6508715,11.603,11.603,0.103185077,0.056094695,1,0.119,0.222,0.49,0.635334191,1.185245298,2.616081963,BSK_BE3C_TGFb1_down,1.481481,0.566297624,1.249936197,2.331813746,,
Molinate,2212-67-1,187.303,9.7145,9.7145,0.097145,E,0.6508715,9.4379,9.4379,0.098090633,0.062892732,10,0.146,0.269,0.589,0.779485646,1.436175609,3.144637299,BSK_hDFCGF_EGFR_up,40,12.72006791,27.8517472,51.31589043,,
Molinate,2212-67-1,187.303,9.7145,9.7145,0.097145,E,0.6508715,9.4379,9.4379,0.098090633,0.062892732,10,0.146,0.269,0.589,0.779485646,1.436175609,3.144637299,BSK_hDFCGF_VCAM1_down,40,12.72006791,27.8517472,51.31589043,,
Molinate,2212-67-1,187.303,9.7145,9.7145,0.097145,E,0.6508715,11.603,11.603,0.103185077,0.056094695,1,0.119,0.222,0.49,0.635334191,1.185245298,2.616081963,BSK_SAg_CD69_down,1.481481,0.566297624,1.249936197,2.331813746,,
Molinate,2212-67-1,187.303,9.7145,9.7145,0.097145,E,0.6508715,11.603,11.603,0.103185077,0.056094695,1,0.119,0.222,0.49,0.635334191,1.185245298,2.616081963,BSK_SM3C_MCP1_down,1.481481,0.566297624,1.249936197,2.331813746,,
Molinate,2212-67-1,187.303,9.7145,9.7145,0.097145,E,0.6508715,9.4379,9.4379,0.098090633,0.062892732,10,0.146,0.269,0.589,0.779485646,1.436175609,3.144637299,CLM_Hepat_Apoptosis_1hr,17.51,5.568209728,12.19210234,22.46353103,,
Molinate,2212-67-1,187.303,9.7145,9.7145,0.097145,E,0.6508715,9.4379,9.4379,0.098090633,0.062892732,10,0.146,0.269,0.589,0.779485646,1.436175609,3.144637299,CLM_Hepat_DNADamage_1hr,26.59,8.455665144,18.51444895,34.11223816,,
Molinate,2212-67-1,187.303,9.7145,9.7145,0.097145,E,0.6508715,11.603,11.603,0.103185077,0.056094695,1,0.119,0.222,0.49,0.635334191,1.185245298,2.616081963,CLZD_CYP2B6_24,3.1176,1.191705781,2.630341589,4.907023806,,
Molinate,2212-67-1,187.303,9.7145,9.7145,0.097145,E,0.6508715,11.603,11.603,0.103185077,0.056094695,1,0.119,0.222,0.49,0.635334191,1.185245298,2.616081963,CLZD_CYP2B6_48,2.1062,0.805097099,1.777016119,3.315105703,,
Molinate,2212-67-1,187.303,9.7145,9.7145,0.097145,E,0.6508715,9.4379,9.4379,0.098090633,0.062892732,10,0.146,0.269,0.589,0.779485646,1.436175609,3.144637299,CLZD_CYP3A4_48,6.2847,1.99854527,4.375996891,8.062624414,,
Molinate,2212-67-1,187.303,9.7145,9.7145,0.097145,E,0.6508715,9.4379,9.4379,0.098090633,0.062892732,10,0.146,0.269,0.589,0.779485646,1.436175609,3.144637299,ATG_PXRE_CIS,25,7.950042445,17.407342,32.07243152,,
Molinate,2212-67-1,187.303,9.7145,9.7145,0.097145,E,0.6508715,9.4379,9.4379,0.098090633,0.062892732,10,0.146,0.269,0.589,0.779485646,1.436175609,3.144637299,ATG_PXR_TRANS,62,19.71610526,43.17020816,79.53963016,,
Molinate,2212-67-1,187.303,9.7145,9.7145,0.097145,E,0.6508715,9.4379,9.4379,0.098090633,0.062892732,10,0.146,0.269,0.589,0.779485646,1.436175609,3.144637299,ATG_RARa_TRANS,47,14.9460798,32.72580296,60.29617125,,
Mono-n-butyl Phthalate (MBP),131-70-4,222.237,20.7711,20.7711,0.207711,E,1.3916637,0.73586,0,0.116506538,0.165675874,1,1.144,1.894,2.627,5.147657681,8.522433258,11.82071392,BSK_3C_Vis_down,1.481481,0.125329232,0.173833101,0.287797109,,
Mono-n-butyl Phthalate (MBP),131-70-4,222.237,20.7711,20.7711,0.207711,E,1.3916637,0.73586,0,0.116506538,0.165675874,1,1.144,1.894,2.627,5.147657681,8.522433258,11.82071392,BSK_BE3C_uPAR_up,1.481481,0.125329232,0.173833101,0.287797109,,
Mono-n-butyl Phthalate (MBP),131-70-4,222.237,20.7711,20.7711,0.207711,E,1.3916637,0.73586,0,0.116506538,0.165675874,1,1.144,1.894,2.627,5.147657681,8.522433258,11.82071392,BSK_BE3C_uPA_down,1.481481,0.125329232,0.173833101,0.287797109,,
Mono-n-butyl Phthalate (MBP),131-70-4,222.237,20.7711,20.7711,0.207711,E,1.3916637,0.73586,0,0.116506538,0.165675874,1,1.144,1.894,2.627,5.147657681,8.522433258,11.82071392,BSK_hDFCGF_EGFR_up,1.481481,0.125329232,0.173833101,0.287797109,,
Mono-n-butyl Phthalate (MBP),131-70-4,222.237,20.7711,20.7711,0.207711,E,1.3916637,0.4998,0,0.0887673,0.229825607,10,1.144,1.894,2.627,5.147657681,8.522433258,11.82071392,NVS_ADME_rCYP2A2,17,1.438153407,1.994735481,3.302472902,,
Mono-n-butyl Phthalate (MBP),131-70-4,222.237,20.7711,20.7711,0.207711,E,1.3916637,0.4998,0,0.0887673,0.229825607,10,1.144,1.894,2.627,5.147657681,8.522433258,11.82071392,NVS_NR_hER,41,3.468487629,4.810832629,7.964787587,,
Mono-n-butyl Phthalate (MBP),131-70-4,222.237,20.7711,20.7711,0.207711,E,1.3916637,0.4998,0,0.0887673,0.229825607,10,1.144,1.894,2.627,5.147657681,8.522433258,11.82071392,ATG_Ahr_CIS,76,6.429391703,8.917640972,14.7639965,,
Mono-n-butyl Phthalate (MBP),131-70-4,222.237,20.7711,20.7711,0.207711,E,1.3916637,0.4998,0,0.0887673,0.229825607,10,1.144,1.894,2.627,5.147657681,8.522433258,11.82071392,ATG_PPRE_CIS,54,4.568251999,6.336218585,10.49020804,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,ACEA_LOCdec,0.046773514,0.032313449,0.073010927,0.136434561,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,BSK_3C_Thrombomodulin_down,1.481481,1.023480086,2.312511762,4.321360359,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,BSK_3C_uPAR_down,40,9.226038339,19.21963395,34.58383235,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,BSK_3C_Vis_down,13.333333,3.075346036,6.406544489,11.52794383,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,BSK_BE3C_TGFb1_up,4.444444,3.070440949,6.937536847,12.96408399,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,BSK_BE3C_uPA_down,1.481481,1.023480086,2.312511762,4.321360359,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,BSK_hDFCGF_CollagenIII_down,1.481481,1.023480086,2.312511762,4.321360359,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,BSK_hDFCGF_MMP1_down,13.333333,3.075346036,6.406544489,11.52794383,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,BSK_hDFCGF_PAI1_down,13.333333,3.075346036,6.406544489,11.52794383,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,BSK_KF3CT_IP10_up,1.481481,1.023480086,2.312511762,4.321360359,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,BSK_KF3CT_MMP9_up,4.444444,3.070440949,6.937536847,12.96408399,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,BSK_KF3CT_uPA_up,4.444444,3.070440949,6.937536847,12.96408399,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,BSK_LPS_PGE2_up,13.333333,3.075346036,6.406544489,11.52794383,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,BSK_SM3C_MCP1_down,1.481481,1.023480086,2.312511762,4.321360359,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,BSK_SM3C_uPAR_down,4.444444,3.070440949,6.937536847,12.96408399,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,CLM_CellLoss_72hr,141.7,32.68324082,68.08555326,122.5132261,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,CLM_MicrotubuleCSK_72hr,140.1,32.31419928,67.3167679,121.1298728,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,CLZD_CYP1A1_48,6.7279,1.551796584,3.232694381,5.816914141,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,CLZD_CYP1A2_24,5.9853,1.380515182,2.875881877,5.174865293,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,CLZD_CYP1A2_48,11.836,2.729984745,5.687089685,10.23335599,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,CLZD_CYP2B6_24,11.282,2.602204114,5.420897755,9.754369913,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,CLZD_CYP2B6_48,7.2598,1.674479828,3.488267463,6.276792652,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,CLZD_CYP2C9_48,3.9142,2.704122262,6.109854624,11.4174051,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,CLZD_CYP3A4_24,6.0743,1.401043117,2.918645562,5.25181432,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,CLZD_CYP3A4_48,5.9252,1.366653059,2.847004377,5.122903085,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,CLZD_UGT1A1_24,14.598,3.367042692,7.014205409,12.62136961,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,NVS_ADME_hCYP19A1,5.9,1.360840655,2.834896007,5.101115271,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,NVS_ADME_hCYP2B6,14,3.229113419,6.726871882,12.10434132,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,NVS_ADME_hCYP2C18,3.1,2.141632776,4.838932434,9.04244949,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,NVS_ADME_hCYP2C19,0.63,0.435235048,0.983395946,1.83765909,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,NVS_ADME_hCYP2C9,17,3.921066294,8.168344428,14.69812875,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,NVS_ADME_hCYP3A5,4,2.76339713,6.243783786,11.66767676,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,NVS_ADME_hCYP4F12_Activator,2.3,1.58895335,3.590175677,6.708914138,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,NVS_ADME_rCYP2A1,0.51,0.352333134,0.796082433,1.487628787,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,NVS_ADME_rCYP2A2,0.22,0.151986842,0.343408108,0.641722222,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,NVS_ADME_rCYP2B1,1.6,1.105358852,2.497513515,4.667070705,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,NVS_ADME_rCYP2C11,2.4,1.658038278,3.746270272,7.000606057,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,NVS_ADME_rCYP2C12,11,2.537160543,5.285399336,9.510553895,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,NVS_ADME_rCYP2C13,5.1,3.523331341,7.960824328,14.87628787,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,NVS_ADME_rCYP2D2,15,3.459764377,7.20736273,12.96893713,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,NVS_ADME_rCYP3A1,4.3,2.970651915,6.71206757,12.54275252,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,NVS_ADME_rCYP3A2,3.1,2.141632776,4.838932434,9.04244949,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,16.3986,16.3986,0.851308073,9.69E-07,1,0.099,0.185,0.418,0.342827461,0.640637174,1.447493723,NVS_GPCR_rV1,1.7,1.17444378,2.653608109,4.958762624,,
Myclobutanil,88671-89-0,288.775,8.4287,8.4287,0.084287,E,0.5647229,4.518,4.518,0.754336178,2.95E-06,10,0.334,0.601,1.252,1.156609817,2.08120509,4.335555363,NVS_IC_rNaCh_site2,35,8.072783547,16.8171797,30.2608533,,
